block,cohort,task,subject(s),subject_BoxA,subject_BoxB,date,time,mouseID
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198
Raw data for _405A :,,,,,,,,
Time(sec),GCaMP,ISOS,TTL value,Bits,,,,
876.1245521,224.7987976,43.11475372,,,,,,
876.1343825,224.7886658,43.11976242,,,,,,
876.1442129,224.7785187,43.1215477,,,,,,
876.1540433,224.7683563,43.12059402,17522,1,,,,
876.1638737,224.7587891,43.11743546,,,,,,
876.1737041,224.7553558,43.1126442,,,,,,
876.1835345,224.7584381,43.10674667,,,,,,
876.1933649,224.7756958,43.10018539,,,,,,
876.2031953,224.8228912,43.09323502,17523,0,,,,
876.2130257,224.8958282,43.08608627,,,,,,
876.2228561,224.9908447,43.07889175,,,,,,
876.2326865,225.1048279,43.07162476,,,,,,
876.2425169,225.2349091,43.06442642,,,,,,
876.2523473,225.3777161,43.05731583,,,,,,
876.2621777,225.5297546,43.05031204,17524,2,,,,
876.2720081,225.6879425,43.04344177,,,,,,
876.2818385,225.8499756,43.0367012,,,,,,
876.2916689,226.0141754,43.03071213,,,,,,
876.3014993,226.1794586,43.02623367,,,,,,
876.3113297,226.3457184,43.02233887,17525,0,,,,
876.3211601,226.512146,43.01815414,,,,,,
876.3309905,226.6785889,43.01043701,,,,,,
876.3408209,226.8270874,42.99923706,,,,,,
876.3506513,226.9363556,42.98541641,,,,,,
876.3604817,227.0123444,42.96973419,17526,1,,,,
876.3703121,227.0589294,42.95280457,,,,,,
876.3801425,227.0783234,42.93507004,,,,,,
876.3899729,227.0716858,42.91678619,,,,,,
876.3998033,227.0396881,42.89815903,,,,,,
876.4096337,226.9832764,42.87932968,17527,0,,,,
876.4194641,226.9038086,42.86026382,,,,,,
876.4292945,226.8033447,42.84109497,,,,,,
876.4391249,226.6848907,42.82361221,,,,,,
876.4489553,226.552124,42.8106041,,,,,,
876.4587857,226.4092255,42.80146408,17528,3,,,,
876.4686161,226.2597351,42.79573059,,,,,,
876.4784465,226.1062469,42.79309082,,,,,,
876.4882769,225.9503326,42.79331589,,,,,,
876.4981073,225.7931671,42.79617691,,,,,,
876.5079377,225.6354218,42.80146027,17529,0,,,,
876.5177681,225.4892273,42.80886841,,,,,,
876.5275985,225.3853149,42.81803894,,,,,,
876.5374289,225.3208008,42.82853317,,,,,,
876.5472593,225.2888184,42.83993912,,,,,,
876.5570897,225.2834167,42.85192871,17530,1,,,,
876.5669201,225.299057,42.86433029,,,,,,
876.5767505,225.3306732,42.87694931,,,,,,
876.5865809,225.3737335,42.8897171,,,,,,
876.5964113,225.4243164,42.90249634,,,,,,
876.6062417,225.4796906,42.91520691,17531,0,,,,
876.6160721,225.5379639,42.92635345,,,,,,
876.6259025,225.5979004,42.93350983,,,,,,
876.6357329,225.6587219,42.93758392,,,,,,
876.6455633,225.7197571,42.93940353,,,,,,
876.6553937,225.7810974,42.93954086,17532,2,,,,
876.6652241,225.8424377,42.93848038,,,,,,
876.6750545,225.8943329,42.9365921,,,,,,
876.6848849,225.9220428,42.93417358,,,,,,
876.6947153,225.931366,42.93145752,,,,,,
876.7045457,225.9284821,42.92867661,17533,0,,,,
876.7143761,225.9177551,42.92582703,,,,,,
876.7242065,225.901825,42.923069,,,,,,
876.7340369,225.8832245,42.92044067,,,,,,
876.7438673,225.8625183,42.91795731,,,,,,
876.7536977,225.8410797,42.91562271,,,,,,
876.7635281,225.8193207,42.91351318,17534,1,,,,
876.7733585,225.7972412,42.91387939,,,,,,
876.7831889,225.7751312,42.91671371,,,,,,
876.7930193,225.7539215,42.92100906,,,,,,
876.8028497,225.7489929,42.92607498,,,,,,
876.8126801,225.7663116,42.93154144,17535,0,,,,
876.8225105,225.8006592,42.93716812,,,,,,
876.8323409,225.8465576,42.94278336,,,,,,
876.8421713,225.900528,42.94842911,,,,,,
876.8520017,225.9602661,42.95201874,,,,,,
876.8618321,226.0244751,42.95016098,17536,7,,,,
876.8716625,226.0921173,42.94337463,,,,,,
876.8814929,226.1626587,42.93214417,,,,,,
876.8913233,226.2351685,42.91684341,,,,,,
876.9011537,226.3091125,42.89780807,,,,,,
876.9109841,226.3842316,42.87536621,17537,0,,,,
876.9208145,226.4598389,42.84999847,,,,,,
876.9306449,226.5354309,42.82226944,,,,,,
876.9404753,226.6110077,42.79283142,,,,,,
876.9503057,226.686615,42.76229477,,,,,,
876.9601361,226.762207,42.73112488,17538,1,,,,
876.9699665,226.8377991,42.69959259,,,,,,
876.9797969,226.9002838,42.66786194,,,,,,
876.9896273,226.9228973,42.63665009,,,,,,
876.9994577,226.9098053,42.61106491,,,,,,
877.0092881,226.8664093,42.59201431,17539,0,,,,
877.0191185,226.796875,42.57907104,,,,,,
877.0289489,226.7050476,42.57197571,,,,,,
877.0387793,226.5946045,42.5704689,,,,,,
877.0486097,226.4698181,42.57427979,,,,,,
877.0584401,226.3347778,42.58303452,17540,2,,,,
877.0682705,226.1932068,42.59622192,,,,,,
877.0781009,226.047699,42.61318588,,,,,,
877.0879313,225.899765,42.63312531,,,,,,
877.0977617,225.7502289,42.65525055,,,,,,
877.1075921,225.5997314,42.67884827,17541,0,,,,
877.1174225,225.4488373,42.70339203,,,,,,
877.1272529,225.3189392,42.72853088,,,,,,
877.1370833,225.2270508,42.75405121,,,,,,
877.1469137,225.1649017,42.77978134,,,,,,
877.1567441,225.1257019,42.8042984,17542,1,,,,
877.1665745,225.1037598,42.82379913,,,,,,
877.1764049,225.094574,42.83868027,,,,,,
877.1862353,225.0941467,42.84960175,,,,,,
877.1960657,225.09935,42.85707474,,,,,,
877.2058961,225.1078033,42.86154938,17543,0,,,,
877.2157265,225.1182251,42.86343384,,,,,,
877.2255569,225.129776,42.86311722,,,,,,
877.2353873,225.1419373,42.86098099,,,,,,
877.2452177,225.1542206,42.85740662,,,,,,
877.2550481,225.1664734,42.85272598,17544,3,,,,
877.2648785,225.1786957,42.84725952,,,,,,
877.2747089,225.1855011,42.84127426,,,,,,
877.2845393,225.1771393,42.83498764,,,,,,
877.2943697,225.1501465,42.82847214,,,,,,
877.3042001,225.1122894,42.82179642,17545,0,,,,
877.3140305,225.0683746,42.814991,,,,,,
877.3238609,225.0211182,42.80811691,,,,,,
877.3336913,224.9720001,42.80117798,,,,,,
877.3435217,224.9228058,42.79441071,,,,,,
877.3533521,224.8797607,42.7904129,17546,1,,,,
877.3631825,224.8712463,42.78893661,,,,,,
877.3730129,224.8979034,42.7890625,,,,,,
877.3828433,224.9518585,42.79014206,,,,,,
877.3926737,225.0262146,42.79175949,,,,,,
877.4025041,225.1149139,42.79369736,,,,,,
877.4123345,225.2129822,42.79582977,17547,0,,,,
877.4221649,225.3167725,42.7980957,,,,,,
877.4319953,225.4239197,42.80045319,,,,,,
877.4418257,225.5330353,42.802845,,,,,,
877.4516561,225.6431885,42.80526352,,,,,,
877.4614865,225.7527313,42.80770111,17548,2,,,,
877.4713169,225.8350372,42.81010437,,,,,,
877.4811473,225.8729401,42.81067276,,,,,,
877.4909777,225.8734283,42.80932999,,,,,,
877.5008081,225.8425598,42.80689621,,,,,,
877.5106385,225.7854614,42.8038559,17549,0,,,,
877.5204689,225.7068939,42.8004837,,,,,,
877.5302993,225.6118164,42.79693985,,,,,,
877.5401297,225.5050812,42.79326248,,,,,,
877.5499601,225.3907166,42.78949738,,,,,,
877.5597905,225.2716217,42.78570175,17550,1,,,,
877.5696209,225.149765,42.78193283,,,,,,
877.5794513,225.0267029,42.780159,,,,,,
877.5892817,224.9025269,42.78046036,,,,,,
877.5991121,224.7801208,42.78200912,,,,,,
877.6089425,224.6705475,42.78425598,17551,0,,,,
877.6187729,224.5951843,42.78692245,,,,,,
877.6286033,224.5526581,42.78984451,,,,,,
877.6384337,224.5363312,42.79288864,,,,,,
877.6482641,224.5410156,42.79607391,,,,,,
877.6580945,224.5624847,42.79930496,17552,4,,,,
877.6679249,224.5971375,42.80258179,,,,,,
877.6777553,224.6418152,42.80589294,,,,,,
877.6875857,224.6937256,42.80744553,,,,,,
877.6974161,224.7506104,42.8064003,,,,,,
877.7072465,224.8107147,42.80378342,17553,0,,,,
877.7170769,224.872757,42.80028152,,,,,,
877.7269073,224.9356384,42.79629135,,,,,,
877.7367377,224.9994812,42.79203033,,,,,,
877.7465681,225.0633392,42.78767395,,,,,,
877.7563985,225.127182,42.78316498,17554,1,,,,
877.7662289,225.19104,42.77863312,,,,,,
877.7760593,225.2548828,42.774086,,,,,,
877.7858897,225.3187256,42.76957703,,,,,,
877.7957201,225.3781891,42.76708603,,,,,,
877.8055505,225.4240875,42.76673508,17555,0,,,,
877.8153809,225.4452362,42.76763535,,,,,,
877.8252113,225.4481506,42.76922989,,,,,,
877.8350417,225.4381104,42.77125168,,,,,,
877.8448721,225.4190979,42.77350616,,,,,,
877.8547025,225.3939514,42.77589798,17556,2,,,,
877.8645329,225.3650818,42.77840805,,,,,,
877.8743633,225.3336792,42.78096008,,,,,,
877.8841937,225.3015137,42.78353119,,,,,,
877.8940241,225.2680206,42.78610992,,,,,,
877.9038545,225.2344666,42.78868866,17557,0,,,,
877.9136849,225.2009277,42.7912674,,,,,,
877.9235153,225.1673889,42.79384995,,,,,,
877.9333457,225.1392975,42.79642868,,,,,,
877.9431761,225.1303864,42.79885483,,,,,,
877.9530065,225.1464386,42.80004501,,,,,,
877.9628369,225.1788025,42.80033493,17558,1,,,,
877.9726673,225.2212982,42.8000946,,,,,,
877.9824977,225.2698975,42.7995491,,,,,,
877.9923281,225.3220062,42.7988472,,,,,,
878.0021585,225.3760376,42.79790878,,,,,,
878.0119889,225.4309692,42.79686356,17559,0,,,,
878.0218193,225.4867401,42.79573059,,,,,,
878.0316497,225.5425415,42.79450989,,,,,,
878.0414801,225.5982971,42.79321289,,,,,,
878.0513105,225.654068,42.7918396,,,,,,
878.0611409,225.7093048,42.79039764,17560,3,,,,
878.0709713,225.7594604,42.79010773,,,,,,
878.0808016,225.8054504,42.79255676,,,,,,
878.090632,225.8490906,42.79677582,,,,,,
878.1004624,225.8888092,42.80207062,,,,,,
878.1102928,225.917572,42.8079567,17561,0,,,,
878.1201232,225.9385834,42.81416702,,,,,,
878.1299536,225.9530945,42.82056808,,,,,,
878.139784,225.960083,42.82706451,,,,,,
878.1496144,225.956955,42.83361816,,,,,,
878.1594448,225.9410248,42.84017181,17562,1,,,,
878.1692752,225.9097137,42.84674835,,,,,,
878.1791056,225.8611298,42.85121155,,,,,,
878.188936,225.7946014,42.85168457,,,,,,
878.1987664,225.7106171,42.84913635,,,,,,
878.2085968,225.611145,42.84436035,17563,0,,,,
878.2184272,225.4995117,42.83796692,,,,,,
878.2282576,225.3791809,42.83049393,,,,,,
878.238088,225.2531891,42.82235336,,,,,,
878.2479184,225.1239014,42.81388855,,,,,,
878.2577488,224.9927521,42.80523682,17564,2,,,,
878.2675792,224.8603973,42.79655457,,,,,,
878.2774096,224.7277069,42.78775024,,,,,,
878.28724,224.6119995,42.77893066,,,,,,
878.2970704,224.5407715,42.77006531,,,,,,
878.3069008,224.5084839,42.76113129,17565,0,,,,
878.3167312,224.5098724,42.75211716,,,,,,
878.3265616,224.5406494,42.74501038,,,,,,
878.336392,224.5976257,42.7405777,,,,,,
878.3462224,224.6776428,42.73783875,,,,,,
878.3560528,224.7779083,42.73609924,17566,1,,,,
878.3658832,224.8951111,42.73491287,,,,,,
878.3757136,225.0258789,42.73401642,,,,,,
878.385544,225.166687,42.73321915,,,,,,
878.3953744,225.3142853,42.73243713,,,,,,
878.4052048,225.4662018,42.73171616,17567,0,,,,
878.4150352,225.6206512,42.73097992,,,,,,
878.4248656,225.7764893,42.73023987,,,,,,
878.434696,225.933136,42.72949982,,,,,,
878.4445264,226.089798,42.7287674,,,,,,
878.4543568,226.2388306,42.72801971,17568,5,,,,
878.4641872,226.3536835,42.72572327,,,,,,
878.4740176,226.4299622,42.72195816,,,,,,
878.483848,226.4736633,42.71743011,,,,,,
878.4936784,226.4888306,42.71252823,,,,,,
878.5035088,226.4791412,42.7075119,17569,0,,,,
878.5133392,226.4478455,42.70254898,,,,,,
878.5231696,226.3981018,42.69770813,,,,,,
878.533,226.3332672,42.6935463,,,,,,
878.5428304,226.2568054,42.69234848,,,,,,
878.5526608,226.1719055,42.69337082,,,,,,
878.5624912,226.0815125,42.69577789,17570,1,,,,
878.5723216,225.9878235,42.69897079,,,,,,
878.582152,225.8920288,42.7026062,,,,,,
878.5919824,225.7953796,42.7064476,,,,,,
878.6018128,225.6978912,42.7103157,,,,,,
878.6116432,225.6003113,42.71422958,17571,0,,,,
878.6214736,225.5027618,42.71804428,,,,,,
878.631304,225.4051819,42.72175217,,,,,,
878.6411344,225.3076324,42.72534561,,,,,,
878.6509648,225.2134705,42.72880173,,,,,,
878.6607952,225.1243591,42.73210907,17572,2,,,,
878.6706256,225.038208,42.73453903,,,,,,
878.680456,224.9550018,42.73497772,,,,,,
878.6902864,224.8819733,42.73421097,,,,,,
878.7001168,224.8158569,42.73277664,,,,,,
878.7099472,224.7532654,42.73102188,17573,0,,,,
878.7197776,224.6927948,42.72969818,,,,,,
878.729608,224.6329803,42.73249054,,,,,,
878.7394384,224.5741119,42.7395134,,,,,,
878.7492688,224.515213,42.74987411,,,,,,
878.7590992,224.4563446,42.76282883,17574,1,,,,
878.7689296,224.3974762,42.77763748,,,,,,
878.77876,224.3364105,42.7937355,,,,,,
878.7885904,224.2713318,42.81063461,,,,,,
878.7984208,224.2040405,42.82805634,,,,,,
878.8082512,224.135498,42.84581757,17575,0,,,,
878.8180816,224.0662994,42.86375046,,,,,,
878.827912,223.9968872,42.88119125,,,,,,
878.8377424,223.9290009,42.89371109,,,,,,
878.8475728,223.8745422,42.90091324,,,,,,
878.8574032,223.8368683,42.90349579,17576,3,,,,
878.8672336,223.8144379,42.90206146,,,,,,
878.877064,223.805191,42.89724731,,,,,,
878.8868944,223.8075562,42.88966751,,,,,,
878.8967248,223.8200073,42.8800087,,,,,,
878.9065552,223.841156,42.86893845,17577,0,,,,
878.9163856,223.8695221,42.856987,,,,,,
878.926216,223.903656,42.84451675,,,,,,
878.9360464,223.9418488,42.83167648,,,,,,
878.9458768,223.9829407,42.81870651,,,,,,
878.9557072,224.0256042,42.80555344,17578,1,,,,
878.9655376,224.0692444,42.79277039,,,,,,
878.975368,224.1135712,42.7838707,,,,,,
878.9851984,224.1579132,42.7788887,,,,,,
878.9950288,224.2022705,42.77693558,,,,,,
879.0048592,224.2444916,42.77729034,17579,0,,,,
879.0146896,224.2787323,42.77932739,,,,,,
879.02452,224.3066864,42.78251648,,,,,,
879.0343504,224.3302155,42.78639603,,,,,,
879.0441808,224.350647,42.79068756,,,,,,
879.0540112,224.3689423,42.79519272,17580,2,,,,
879.0638416,224.3760529,42.79977798,,,,,,
879.073672,224.3700104,42.80443954,,,,,,
879.0835024,224.3565369,42.80905151,,,,,,
879.0933328,224.3388672,42.81314468,,,,,,
879.1031632,224.3188934,42.81314468,17581,0,,,,
879.1129936,224.2979584,42.80905533,,,,,,
879.122824,224.2763824,42.80166245,,,,,,
879.1326544,224.2564697,42.79156113,,,,,,
879.1424848,224.2462311,42.77931595,,,,,,
879.1523152,224.2447205,42.76542664,,,,,,
879.1621456,224.2543335,42.75040817,17582,1,,,,
879.171976,224.2910919,42.73469925,,,,,,
879.1818064,224.3500977,42.71862411,,,,,,
879.1916368,224.4250793,42.70235825,,,,,,
879.2014672,224.5111694,42.68608475,,,,,,
879.2112976,224.6045227,42.66976547,17583,0,,,,
879.221128,224.7023163,42.65357208,,,,,,
879.2309584,224.8027191,42.64038086,,,,,,
879.2407888,224.9043427,42.63209915,,,,,,
879.2506192,225.0072327,42.62798309,,,,,,
879.2604496,225.1103516,42.62744522,17584,4,,,,
879.27028,225.2086792,42.62997055,,,,,,
879.2801104,225.2903442,42.63507843,,,,,,
879.2899408,225.3346558,42.6423111,,,,,,
879.2997712,225.3441467,42.65123367,,,,,,
879.3096016,225.324295,42.66142273,17585,0,,,,
879.319432,225.2794189,42.67256546,,,,,,
879.3292624,225.21315,42.68437958,,,,,,
879.3390928,225.1291199,42.69664764,,,,,,
879.3489232,225.0309753,42.709198,,,,,,
879.3587536,224.9223785,42.72185135,17586,1,,,,
879.368584,224.8066406,42.73459244,,,,,,
879.3784144,224.6865997,42.74735641,,,,,,
879.3882448,224.5638428,42.76008987,,,,,,
879.3980752,224.4398499,42.77277374,,,,,,
879.4079056,224.3146362,42.7853775,17587,0,,,,
879.417736,224.1892853,42.79573059,,,,,,
879.4275664,224.070694,42.80091476,,,,,,
879.4373968,223.9623413,42.80168152,,,,,,
879.4472272,223.8708038,42.79873276,,,,,,
879.4570576,223.8102722,42.79277802,17588,2,,,,
879.466888,223.7737122,42.78445816,,,,,,
879.4767184,223.7549896,42.77445221,,,,,,
879.4865488,223.7494354,42.76332092,,,,,,
879.4963792,223.7532959,42.75151062,,,,,,
879.5062096,223.7633667,42.7392807,17589,0,,,,
879.51604,223.7773438,42.72683716,,,,,,
879.5258704,223.7937317,42.71429062,,,,,,
879.5357008,223.8114166,42.70168686,,,,,,
879.5455312,223.8300171,42.69033813,,,,,,
879.5553616,223.8488464,42.68325806,17590,1,,,,
879.565192,223.867691,42.67966461,,,,,,
879.5750224,223.8865509,42.67866516,,,,,,
879.5848528,223.9053802,42.67950058,,,,,,
879.5946832,223.9242249,42.68157196,,,,,,
879.6045136,223.9428101,42.68441772,17591,0,,,,
879.614344,223.9572144,42.68775177,,,,,,
879.6241744,223.9593048,42.69139862,,,,,,
879.6340048,223.9442749,42.69522476,,,,,,
879.6438352,223.9191284,42.69922638,,,,,,
879.6536656,223.8881683,42.70330048,17592,3,,,,
879.663496,223.8540802,42.70743179,,,,,,
879.6733264,223.8182373,42.71159744,,,,,,
879.6831568,223.7818298,42.71574783,,,,,,
879.6929872,223.7444916,42.71820068,,,,,,
879.7028176,223.7071686,42.71873474,,,,,,
879.712648,223.6698456,42.71813202,17593,0,,,,
879.7224784,223.6325226,42.71677399,,,,,,
879.7323088,223.5952148,42.71477127,,,,,,
879.7421392,223.5578766,42.71209335,,,,,,
879.7519696,223.5205536,42.70861816,,,,,,
879.7618,223.4862061,42.70415497,17594,1,,,,
879.7716304,223.4634705,42.69849396,,,,,,
879.7814608,223.4483948,42.69146347,,,,,,
879.7912912,223.4397888,42.68292618,,,,,,
879.8011216,223.4349976,42.6728096,,,,,,
879.810952,223.4319305,42.66117859,17595,0,,,,
879.8207824,223.4298706,42.64817047,,,,,,
879.8306128,223.4279938,42.63404846,,,,,,
879.8404432,223.4242249,42.61913681,,,,,,
879.8502736,223.4162445,42.60373306,,,,,,
879.860104,223.4058075,42.58802032,17596,2,,,,
879.8699344,223.3940277,42.57215118,,,,,,
879.8797648,223.3800964,42.55621719,,,,,,
879.8895952,223.3542938,42.54024124,,,,,,
879.8994256,223.3193359,42.52431488,,,,,,
879.909256,223.2789001,42.50843811,17597,0,,,,
879.9190864,223.2346497,42.492836,,,,,,
879.9289168,223.1872101,42.47964859,,,,,,
879.9387472,223.1368103,42.46847153,,,,,,
879.9485776,223.0836487,42.45848083,,,,,,
879.958408,223.0282135,42.44920349,17598,1,,,,
879.9682384,222.9711761,42.44033432,,,,,,
879.9780688,222.9121399,42.43173218,,,,,,
879.9878992,222.8513641,42.42321396,,,,,,
879.9977296,222.7887878,42.41474915,,,,,,
880.00756,222.7255096,42.40456772,17599,0,,,,
880.0173904,222.6610413,42.39190674,,,,,,
880.0272208,222.595932,42.37774658,,,,,,
880.0370512,222.5304871,42.36267471,,,,,,
880.0468816,222.4650421,42.34703445,,,,,,
880.056712,222.3995972,42.3310585,17600,6,,,,
880.0665424,222.3405457,42.31489182,,,,,,
880.0763728,222.3061676,42.29885101,,,,,,
880.0862032,222.2901764,42.28656006,,,,,,
880.0960336,222.2853088,42.27865601,,,,,,
880.105864,222.2867889,42.27439499,17601,0,,,,
880.1156944,222.2920532,42.2731781,,,,,,
880.1255248,222.2992249,42.27448273,,,,,,
880.1353552,222.3070984,42.27780151,,,,,,
880.1451856,222.3160553,42.28264999,,,,,,
880.155016,222.3250122,42.28858948,17602,1,,,,
880.1648464,222.3301239,42.29524994,,,,,,
880.1746768,222.3283234,42.30235291,,,,,,
880.1845072,222.3186493,42.30970383,,,,,,
880.1943376,222.2907867,42.3171463,,,,,,
880.204168,222.2509003,42.32473373,17603,0,,,,
880.2139984,222.2042389,42.33229446,,,,,,
880.2238288,222.1537323,42.3398056,,,,,,
880.2336592,222.101532,42.34724808,,,,,,
880.2434896,222.052597,42.35461807,,,,,,
880.25332,222.0138245,42.36174011,17604,2,,,,
880.2631504,221.9853973,42.36671448,,,,,,
880.2729808,221.9850006,42.36974716,,,,,,
880.2828112,222.0134888,42.37147141,,,,,,
880.2926416,222.0636139,42.37213516,,,,,,
880.302472,222.1290741,42.37169266,,,,,,
880.3123024,222.2050171,42.36997223,17605,0,,,,
880.3221328,222.2875214,42.36667252,,,,,,
880.3319632,222.3739166,42.36144638,,,,,,
880.3417936,222.4629364,42.35400391,,,,,,
880.351624,222.5529633,42.34414673,,,,,,
880.3614544,222.6439362,42.33183289,17606,1,,,,
880.3712848,222.7312469,42.31716537,,,,,,
880.3811152,222.8072052,42.30040359,,,,,,
880.3909456,222.8544769,42.28194046,,,,,,
880.400776,222.8671112,42.2622261,,,,,,
880.4106064,222.8518219,42.24172592,17607,0,,,,
880.4204368,222.8141937,42.22080231,,,,,,
880.4302672,222.7585907,42.19969559,,,,,,
880.4400976,222.6890411,42.17856216,,,,,,
880.449928,222.6096039,42.15748215,,,,,,
880.4597584,222.5237427,42.13640213,17608,3,,,,
880.4695888,222.4337311,42.11689377,,,,,,
880.4794192,222.3412781,42.10240936,,,,,,
880.4892496,222.2479401,42.09242249,,,,,,
880.49908,222.1533356,42.08628464,,,,,,
880.5089104,222.0586548,42.08346939,17609,0,,,,
880.5187408,221.9640503,42.08353806,,,,,,
880.5285712,221.8765106,42.08607483,,,,,,
880.5384016,221.8168945,42.09064484,,,,,,
880.548232,221.7884827,42.09684372,,,,,,
880.5580624,221.784256,42.10427094,17610,1,,,,
880.5678928,221.799118,42.1125679,,,,,,
880.5777232,221.8289795,42.12138367,,,,,,
880.5875536,221.8704376,42.1305275,,,,,,
880.597384,221.9203949,42.13986206,,,,,,
880.6072144,221.9759979,42.1492157,17611,0,,,,
880.6170448,222.0351715,42.15867996,,,,,,
880.6268752,222.0964813,42.16810608,,,,,,
880.6367056,222.158783,42.17750931,,,,,,
880.646536,222.2218018,42.18692398,,,,,,
880.6563664,222.2850037,42.19551468,17612,2,,,,
880.6661968,222.3463135,42.20029068,,,,,,
880.6760272,222.3859711,42.20175171,,,,,,
880.6858576,222.3814392,42.20053864,,,,,,
880.695688,222.3371735,42.19711304,,,,,,
880.7055184,222.257782,42.19181061,17613,0,,,,
880.7153488,222.1470642,42.18492889,,,,,,
880.7251792,222.0090637,42.17678452,,,,,,
880.7350096,221.848175,42.16772461,,,,,,
880.74484,221.6696014,42.15810013,,,,,,
880.7546704,221.4783478,42.14810944,17614,1,,,,
880.7645008,221.2790985,42.1378746,,,,,,
880.7743312,221.0748291,42.12750244,,,,,,
880.7841616,220.8677521,42.11692047,,,,,,
880.793992,220.6595154,42.1062355,,,,,,
880.8038224,220.4501648,42.09830856,,,,,,
880.8136528,220.2471313,42.09487915,17615,0,,,,
880.8234832,220.0730438,42.09503174,,,,,,
880.8333136,219.9291687,42.09792709,,,,,,
880.843144,219.8060608,42.10282516,,,,,,
880.8529744,219.696228,42.10906982,,,,,,
880.8628048,219.5943909,42.11621094,17616,4,,,,
880.8726352,219.4972534,42.12390518,,,,,,
880.8824656,219.4028168,42.1320076,,,,,,
880.892296,219.309433,42.14035797,,,,,,
880.9021264,219.2172089,42.14886093,,,,,,
880.9119568,219.1252441,42.1571579,17617,0,,,,
880.9217872,219.0332642,42.16179657,,,,,,
880.9316176,218.9399872,42.16284943,,,,,,
880.941448,218.8297729,42.1614151,,,,,,
880.9512784,218.7050323,42.15841675,,,,,,
880.9611088,218.572403,42.15454102,17618,1,,,,
880.9709392,218.4354858,42.15024185,,,,,,
880.9807696,218.2974091,42.14573669,,,,,,
880.9906,218.1690063,42.14117813,,,,,,
881.0004304,218.0741119,42.1365242,,,,,,
881.0102608,218.0133362,42.13182449,17619,0,,,,
881.0200912,217.9802399,42.12705231,,,,,,
881.0299216,217.9700623,42.12438965,,,,,,
881.039752,217.9793549,42.12497711,,,,,,
881.0495824,218.0053558,42.12786865,,,,,,
881.0594128,218.046051,42.13242722,17620,2,,,,
881.0692432,218.0997314,42.13825989,,,,,,
881.0790736,218.1652222,42.14505768,,,,,,
881.088904,218.2416534,42.15261841,,,,,,
881.0987344,218.3278961,42.16069412,,,,,,
881.1085648,218.4229279,42.16913223,17621,0,,,,
881.1183952,218.5253754,42.17781067,,,,,,
881.1282256,218.6333923,42.18664169,,,,,,
881.138056,218.7453918,42.19558716,,,,,,
881.1478864,218.8599396,42.20466614,,,,,,
881.1577168,218.975708,42.21382523,17622,1,,,,
881.1675472,219.0927277,42.22309113,,,,,,
881.1773776,219.2099609,42.23225021,,,,,,
881.187208,219.3273621,42.2385025,,,,,,
881.1970384,219.4447479,42.24196243,,,,,,
881.2068688,219.5621338,42.24359512,17623,0,,,,
881.2166992,219.6795349,42.24412918,,,,,,
881.2265296,219.7968903,42.2440567,,,,,,
881.23636,219.9054565,42.24364853,,,,,,
881.2461904,220.0027466,42.24307251,,,,,,
881.2560208,220.0939941,42.24241638,17624,3,,,,
881.2658512,220.181366,42.24165726,,,,,,
881.2756816,220.2640076,42.2408905,,,,,,
881.285512,220.3442993,42.2401123,,,,,,
881.2953424,220.4225922,42.23955536,,,,,,
881.3051728,220.5004272,42.24168015,17625,0,,,,
881.3150032,220.5780334,42.24615097,,,,,,
881.3248336,220.655426,42.25203323,,,,,,
881.334664,220.733551,42.25871658,,,,,,
881.3444944,220.8203583,42.26586533,,,,,,
881.3543248,220.9085693,42.27327347,17626,1,,,,
881.3641552,220.9893036,42.28075027,,,,,,
881.3739856,221.0477295,42.28837585,,,,,,
881.383816,221.0691223,42.29601669,,,,,,
881.3936464,221.0591583,42.3024292,,,,,,
881.4034768,221.0226593,42.30463791,17627,0,,,,
881.4133072,220.9638977,42.30338287,,,,,,
881.4231376,220.8867493,42.29942703,,,,,,
881.432968,220.7952271,42.29337311,,,,,,
881.4427984,220.6932678,42.28575516,,,,,,
881.4526288,220.5846252,42.27707291,,,,,,
881.4624592,220.4717712,42.26768494,17628,2,,,,
881.4722896,220.3564453,42.25782394,,,,,,
881.48212,220.2398987,42.24768066,,,,,,
881.4919504,220.122345,42.23738861,,,,,,
881.5017808,220.0046539,42.22695923,,,,,,
881.5116112,219.8922577,42.21652603,17629,0,,,,
881.5214416,219.8099976,42.20613098,,,,,,
881.531272,219.7577057,42.19642258,,,,,,
881.5411024,219.726593,42.18993759,,,,,,
881.5509328,219.70961,42.18604279,,,,,,
881.5607632,219.7016144,42.18392181,17630,1,,,,
881.5705936,219.6989136,42.18304443,,,,,,
881.580424,219.6991882,42.18304825,,,,,,
881.5902544,219.7012177,42.18373489,,,,,,
881.6000848,219.7041931,42.18491745,,,,,,
881.6099152,219.7076721,42.18656921,17631,0,,,,
881.6197456,219.7111206,42.18865585,,,,,,
881.629576,219.7145691,42.19127274,,,,,,
881.6394064,219.7180481,42.19452667,,,,,,
881.6492368,219.7215118,42.19856262,,,,,,
881.6590672,219.7221375,42.20354843,17632,5,,,,
881.6688976,219.7155914,42.20964432,,,,,,
881.678728,219.7008972,42.21701431,,,,,,
881.6885584,219.691925,42.22573853,,,,,,
881.6983888,219.7224121,42.23583984,,,,,,
881.7082192,219.7959442,42.24723816,17633,0,,,,
